Iteração 371: x = [1.00007617e+00 3.80830023e-05], f(x) = 1.2499047943072494, grad_norm = 1.1179915254225412, alpha = 2.0530310231465696e-07
Iteração 372: x = [1.00007637e+00 3.81856499e-05], f(x) = 1.2499045376979308, grad_norm = 1.117991410658977, alpha = 2.0530310231465696e-07
Iteração 373: x = [1.00007658e+00 3.82882975e-05], f(x) = 1.2499042810886647, grad_norm = 1.1179912958954246, alpha = 2.0530310231465696e-07
Iteração 374: x = [1.00007678e+00 3.83909452e-05], f(x) = 1.2499040244794513, grad_norm = 1.117991181131884, alpha = 2.0530310231465696e-07
Iteração 375: x = [1.00007699e+00 3.84935928e-05], f(x) = 1.2499037678702904, grad_norm = 1.1179910663683548, alpha = 2.0530310231465696e-07
Iteração 376: x = [1.00007719e+00 3.85962404e-05], f(x) = 1.2499035112611825, grad_norm = 1.1179909516048376, alpha = 2.0530310231465696e-07
Iteração 377: x = [1.0000774e+00 3.8698888e-05], f(x) = 1.2499032546521271, grad_norm = 1.1179908368413323, alpha = 2.0530310231465696e-07
Iteração 378: x = [1.00007760e+00 3.88015355e-05], f(x) = 1.2499029980431244, grad_norm = 1.1179907220778387, alpha = 2.0530310231465696e-07
Iteração 379: x = [1.00007781e+00 3.89041831e-05], f(x) = 1.2499027414341746, grad_norm = 1.1179906073143568, alpha = 2.0530310231465696e-07
Iteração 380: x = [1.00007801e+00 3.90068307e-05], f(x) = 1.2499024848252773, grad_norm = 1.1179904925508868, alpha = 2.0530310231465696e-07
Iteração 381: x = [1.00007822e+00 3.91094782e-05], f(x) = 1.249902228216433, grad_norm = 1.1179903777874285, alpha = 2.0530310231465696e-07
Iteração 382: x = [1.00007842e+00 3.92121257e-05], f(x) = 1.2499019716076412, grad_norm = 1.1179902630239822, alpha = 2.0530310231465696e-07
Iteração 383: x = [1.00007863e+00 3.93147733e-05], f(x) = 1.249901714998902, grad_norm = 1.1179901482605477, alpha = 2.0530310231465696e-07
Iteração 384: x = [1.00007883e+00 3.94174208e-05], f(x) = 1.2499014583902155, grad_norm = 1.1179900334971247, alpha = 2.0530310231465696e-07
Iteração 385: x = [1.00007904e+00 3.95200683e-05], f(x) = 1.2499012017815816, grad_norm = 1.1179899187337137, alpha = 2.0530310231465696e-07
Iteração 386: x = [1.00007925e+00 3.96227158e-05], f(x) = 1.2499009451730003, grad_norm = 1.1179898039703142, alpha = 2.0530310231465696e-07
Iteração 387: x = [1.00007945e+00 3.97253633e-05], f(x) = 1.249900688564472, grad_norm = 1.1179896892069265, alpha = 2.0530310231465696e-07
Iteração 388: x = [1.00007966e+00 3.98280107e-05], f(x) = 1.249900431955996, grad_norm = 1.1179895744435508, alpha = 2.0530310231465696e-07
Iteração 389: x = [1.00007986e+00 3.99306582e-05], f(x) = 1.249900175347573, grad_norm = 1.117989459680187, alpha = 2.0530310231465696e-07
Iteração 390: x = [1.00008007e+00 4.00333057e-05], f(x) = 1.2498999187392026, grad_norm = 1.1179893449168345, alpha = 2.0530310231465696e-07
Iteração 391: x = [1.00008027e+00 4.01359531e-05], f(x) = 1.2498996621308849, grad_norm = 1.1179892301534942, alpha = 2.0530310231465696e-07
Iteração 392: x = [1.00008048e+00 4.02386005e-05], f(x) = 1.2498994055226198, grad_norm = 1.1179891153901655, alpha = 2.0530310231465696e-07
Iteração 393: x = [1.00008068e+00 4.03412479e-05], f(x) = 1.2498991489144076, grad_norm = 1.1179890006268487, alpha = 2.0530310231465696e-07
Iteração 394: x = [1.00008089e+00 4.04438954e-05], f(x) = 1.249898892306248, grad_norm = 1.1179888858635436, alpha = 2.0530310231465696e-07
Iteração 395: x = [1.00008109e+00 4.05465428e-05], f(x) = 1.249898635698141, grad_norm = 1.1179887711002503, alpha = 2.0530310231465696e-07
Iteração 396: x = [1.00008130e+00 4.06491901e-05], f(x) = 1.2498983790900864, grad_norm = 1.1179886563369688, alpha = 2.0530310231465696e-07
Iteração 397: x = [1.00008150e+00 4.07518375e-05], f(x) = 1.2498981224820849, grad_norm = 1.117988541573699, alpha = 2.0530310231465696e-07
Iteração 398: x = [1.00008171e+00 4.08544849e-05], f(x) = 1.2498978658741358, grad_norm = 1.117988426810441, alpha = 2.0530310231465696e-07
Iteração 399: x = [1.00008191e+00 4.09571322e-05], f(x) = 1.2498976092662395, grad_norm = 1.1179883120471947, alpha = 2.0530310231465696e-07
Iteração 400: x = [1.00008212e+00 4.10597796e-05], f(x) = 1.2498973526583959, grad_norm = 1.1179881972839603, alpha = 2.0530310231465696e-07
Iteração 401: x = [1.00008232e+00 4.11624269e-05], f(x) = 1.249897096050605, grad_norm = 1.1179880825207378, alpha = 2.0530310231465696e-07
Iteração 402: x = [1.00008253e+00 4.12650743e-05], f(x) = 1.249896839442867, grad_norm = 1.1179879677575268, alpha = 2.0530310231465696e-07
Iteração 403: x = [1.00008274e+00 4.13677216e-05], f(x) = 1.2498965828351813, grad_norm = 1.117987852994328, alpha = 2.0530310231465696e-07
Iteração 404: x = [1.00008294e+00 4.14703689e-05], f(x) = 1.2498963262275486, grad_norm = 1.1179877382311405, alpha = 2.0530310231465696e-07
Iteração 405: x = [1.00008315e+00 4.15730162e-05], f(x) = 1.2498960696199686, grad_norm = 1.117987623467965, alpha = 2.0530310231465696e-07
Iteração 406: x = [1.00008335e+00 4.16756635e-05], f(x) = 1.249895813012441, grad_norm = 1.1179875087048015, alpha = 2.0530310231465696e-07
Iteração 407: x = [1.00008356e+00 4.17783107e-05], f(x) = 1.249895556404966, grad_norm = 1.1179873939416494, alpha = 2.0530310231465696e-07
Iteração 408: x = [1.00008376e+00 4.18809580e-05], f(x) = 1.2498952997975439, grad_norm = 1.1179872791785093, alpha = 2.0530310231465696e-07
Iteração 409: x = [1.00008397e+00 4.19836052e-05], f(x) = 1.2498950431901745, grad_norm = 1.117987164415381, alpha = 2.0530310231465696e-07
Iteração 410: x = [1.00008417e+00 4.20862525e-05], f(x) = 1.2498947865828576, grad_norm = 1.1179870496522644, alpha = 2.0530310231465696e-07
Iteração 411: x = [1.00008438e+00 4.21888997e-05], f(x) = 1.2498945299755935, grad_norm = 1.1179869348891593, alpha = 2.0530310231465696e-07
Iteração 412: x = [1.00008458e+00 4.22915469e-05], f(x) = 1.2498942733683822, grad_norm = 1.1179868201260663, alpha = 2.0530310231465696e-07
Iteração 413: x = [1.00008479e+00 4.23941941e-05], f(x) = 1.2498940167612234, grad_norm = 1.1179867053629853, alpha = 2.0530310231465696e-07
Iteração 414: x = [1.00008499e+00 4.24968413e-05], f(x) = 1.2498937601541174, grad_norm = 1.1179865905999156, alpha = 2.0530310231465696e-07
Iteração 415: x = [1.00008520e+00 4.25994885e-05], f(x) = 1.2498935035470642, grad_norm = 1.1179864758368578, alpha = 2.0530310231465696e-07
Iteração 416: x = [1.00008540e+00 4.27021357e-05], f(x) = 1.2498932469400637, grad_norm = 1.117986361073812, alpha = 2.0530310231465696e-07
Iteração 417: x = [1.00008561e+00 4.28047829e-05], f(x) = 1.2498929903331155, grad_norm = 1.1179862463107781, alpha = 2.0530310231465696e-07
Iteração 418: x = [1.00008581e+00 4.29074300e-05], f(x) = 1.2498927337262202, grad_norm = 1.1179861315477555, alpha = 2.0530310231465696e-07
Iteração 419: x = [1.00008602e+00 4.30100772e-05], f(x) = 1.2498924771193773, grad_norm = 1.117986016784745, alpha = 2.0530310231465696e-07
Iteração 420: x = [1.00008623e+00 4.31127243e-05], f(x) = 1.2498922205125875, grad_norm = 1.1179859020217462, alpha = 2.0530310231465696e-07
Iteração 421: x = [1.00008643e+00 4.32153714e-05], f(x) = 1.2498919639058501, grad_norm = 1.117985787258759, alpha = 2.0530310231465696e-07
Iteração 422: x = [1.00008664e+00 4.33180186e-05], f(x) = 1.2498917072991658, grad_norm = 1.117985672495784, alpha = 2.0530310231465696e-07
Iteração 423: x = [1.00008684e+00 4.34206657e-05], f(x) = 1.2498914506925338, grad_norm = 1.1179855577328206, alpha = 2.0530310231465696e-07
Iteração 424: x = [1.00008705e+00 4.35233128e-05], f(x) = 1.2498911940859545, grad_norm = 1.1179854429698688, alpha = 2.0530310231465696e-07
Iteração 425: x = [1.00008725e+00 4.36259598e-05], f(x) = 1.249890937479428, grad_norm = 1.117985328206929, alpha = 2.0530310231465696e-07
Iteração 426: x = [1.00008746e+00 4.37286069e-05], f(x) = 1.2498906808729544, grad_norm = 1.1179852134440007, alpha = 2.0530310231465696e-07
Iteração 427: x = [1.00008766e+00 4.38312540e-05], f(x) = 1.2498904242665332, grad_norm = 1.1179850986810846, alpha = 2.0530310231465696e-07
Iteração 428: x = [1.00008787e+00 4.39339010e-05], f(x) = 1.2498901676601648, grad_norm = 1.11798498391818, alpha = 2.0530310231465696e-07
Iteração 429: x = [1.00008807e+00 4.40365481e-05], f(x) = 1.2498899110538488, grad_norm = 1.1179848691552872, alpha = 2.0530310231465696e-07
Iteração 430: x = [1.00008828e+00 4.41391951e-05], f(x) = 1.2498896544475857, grad_norm = 1.1179847543924062, alpha = 2.0530310231465696e-07
Iteração 431: x = [1.00008848e+00 4.42418421e-05], f(x) = 1.2498893978413752, grad_norm = 1.117984639629537, alpha = 2.0530310231465696e-07
Iteração 432: x = [1.00008869e+00 4.43444891e-05], f(x) = 1.2498891412352173, grad_norm = 1.1179845248666795, alpha = 2.0530310231465696e-07
Iteração 433: x = [1.00008889e+00 4.44471361e-05], f(x) = 1.2498888846291125, grad_norm = 1.1179844101038339, alpha = 2.0530310231465696e-07
Iteração 434: x = [1.00008910e+00 4.45497831e-05], f(x) = 1.24988862802306, grad_norm = 1.1179842953410002, alpha = 2.0530310231465696e-07
Iteração 435: x = [1.00008930e+00 4.46524301e-05], f(x) = 1.2498883714170603, grad_norm = 1.117984180578178, alpha = 2.0530310231465696e-07
Iteração 436: x = [1.00008951e+00 4.47550771e-05], f(x) = 1.2498881148111134, grad_norm = 1.1179840658153677, alpha = 2.0530310231465696e-07
Iteração 437: x = [1.00008972e+00 4.48577240e-05], f(x) = 1.249887858205219, grad_norm = 1.117983951052569, alpha = 2.0530310231465696e-07
Iteração 438: x = [1.00008992e+00 4.49603710e-05], f(x) = 1.2498876015993776, grad_norm = 1.1179838362897825, alpha = 2.0530310231465696e-07
Iteração 439: x = [1.00009013e+00 4.50630179e-05], f(x) = 1.2498873449935886, grad_norm = 1.1179837215270076, alpha = 2.0530310231465696e-07
Iteração 440: x = [1.00009033e+00 4.51656648e-05], f(x) = 1.2498870883878523, grad_norm = 1.1179836067642444, alpha = 2.0530310231465696e-07
Iteração 441: x = [1.00009054e+00 4.52683117e-05], f(x) = 1.2498868317821685, grad_norm = 1.117983492001493, alpha = 2.0530310231465696e-07
Iteração 442: x = [1.00009074e+00 4.53709586e-05], f(x) = 1.2498865751765376, grad_norm = 1.1179833772387533, alpha = 2.0530310231465696e-07
Iteração 443: x = [1.00009095e+00 4.54736055e-05], f(x) = 1.2498863185709592, grad_norm = 1.1179832624760255, alpha = 2.0530310231465696e-07
Iteração 444: x = [1.00009115e+00 4.55762524e-05], f(x) = 1.2498860619654337, grad_norm = 1.1179831477133093, alpha = 2.0530310231465696e-07
Iteração 445: x = [1.00009136e+00 4.56788993e-05], f(x) = 1.2498858053599609, grad_norm = 1.117983032950605, alpha = 2.0530310231465696e-07
Iteração 446: x = [1.00009156e+00 4.57815462e-05], f(x) = 1.2498855487545406, grad_norm = 1.1179829181879126, alpha = 2.0530310231465696e-07
Iteração 447: x = [1.00009177e+00 4.58841930e-05], f(x) = 1.2498852921491732, grad_norm = 1.117982803425232, alpha = 2.0530310231465696e-07
Iteração 448: x = [1.00009197e+00 4.59868399e-05], f(x) = 1.2498850355438584, grad_norm = 1.117982688662563, alpha = 2.0530310231465696e-07
Iteração 449: x = [1.00009218e+00 4.60894867e-05], f(x) = 1.249884778938596, grad_norm = 1.1179825738999059, alpha = 2.0530310231465696e-07
Iteração 450: x = [1.00009238e+00 4.61921335e-05], f(x) = 1.2498845223333865, grad_norm = 1.1179824591372605, alpha = 2.0530310231465696e-07
Iteração 451: x = [1.00009259e+00 4.62947803e-05], f(x) = 1.2498842657282299, grad_norm = 1.1179823443746268, alpha = 2.0530310231465696e-07
Iteração 452: x = [1.00009279e+00 4.63974271e-05], f(x) = 1.2498840091231256, grad_norm = 1.117982229612005, alpha = 2.0530310231465696e-07
Iteração 453: x = [1.00009300e+00 4.65000739e-05], f(x) = 1.2498837525180742, grad_norm = 1.117982114849395, alpha = 2.0530310231465696e-07
Iteração 454: x = [1.00009321e+00 4.66027207e-05], f(x) = 1.2498834959130753, grad_norm = 1.1179820000867966, alpha = 2.0530310231465696e-07
Iteração 455: x = [1.00009341e+00 4.67053674e-05], f(x) = 1.2498832393081294, grad_norm = 1.11798188532421, alpha = 2.0530310231465696e-07
Iteração 456: x = [1.00009362e+00 4.68080142e-05], f(x) = 1.2498829827032358, grad_norm = 1.1179817705616355, alpha = 2.0530310231465696e-07
Iteração 457: x = [1.00009382e+00 4.69106609e-05], f(x) = 1.2498827260983953, grad_norm = 1.1179816557990725, alpha = 2.0530310231465696e-07
Iteração 458: x = [1.00009403e+00 4.70133077e-05], f(x) = 1.2498824694936073, grad_norm = 1.1179815410365215, alpha = 2.0530310231465696e-07
Iteração 459: x = [1.00009423e+00 4.71159544e-05], f(x) = 1.249882212888872, grad_norm = 1.117981426273982, alpha = 2.0530310231465696e-07
Iteração 460: x = [1.00009444e+00 4.72186011e-05], f(x) = 1.2498819562841894, grad_norm = 1.1179813115114545, alpha = 2.0530310231465696e-07
Iteração 461: x = [1.00009464e+00 4.73212478e-05], f(x) = 1.2498816996795594, grad_norm = 1.1179811967489388, alpha = 2.0530310231465696e-07
Iteração 462: x = [1.00009485e+00 4.74238945e-05], f(x) = 1.2498814430749818, grad_norm = 1.1179810819864349, alpha = 2.0530310231465696e-07
Iteração 463: x = [1.00009505e+00 4.75265412e-05], f(x) = 1.2498811864704573, grad_norm = 1.1179809672239425, alpha = 2.0530310231465696e-07
Iteração 464: x = [1.00009526e+00 4.76291879e-05], f(x) = 1.2498809298659852, grad_norm = 1.117980852461462, alpha = 2.0530310231465696e-07
Iteração 465: x = [1.00009546e+00 4.77318345e-05], f(x) = 1.2498806732615662, grad_norm = 1.1179807376989932, alpha = 2.0530310231465696e-07
Iteração 466: x = [1.00009567e+00 4.78344812e-05], f(x) = 1.2498804166571995, grad_norm = 1.1179806229365365, alpha = 2.0530310231465696e-07
Iteração 467: x = [1.00009587e+00 4.79371278e-05], f(x) = 1.2498801600528857, grad_norm = 1.1179805081740914, alpha = 2.0530310231465696e-07
Iteração 468: x = [1.00009608e+00 4.80397745e-05], f(x) = 1.2498799034486245, grad_norm = 1.1179803934116581, alpha = 2.0530310231465696e-07
Iteração 469: x = [1.00009628e+00 4.81424211e-05], f(x) = 1.249879646844416, grad_norm = 1.1179802786492365, alpha = 2.0530310231465696e-07
Iteração 470: x = [1.00009649e+00 4.82450677e-05], f(x) = 1.2498793902402603, grad_norm = 1.1179801638868267, alpha = 2.0530310231465696e-07
Iteração 471: x = [1.00009670e+00 4.83477143e-05], f(x) = 1.2498791336361572, grad_norm = 1.1179800491244287, alpha = 2.0530310231465696e-07
Iteração 472: x = [1.00009690e+00 4.84503609e-05], f(x) = 1.2498788770321065, grad_norm = 1.1179799343620427, alpha = 2.0530310231465696e-07
Iteração 473: x = [1.00009711e+00 4.85530075e-05], f(x) = 1.2498786204281085, grad_norm = 1.1179798195996682, alpha = 2.0530310231465696e-07
Iteração 474: x = [1.00009731e+00 4.86556540e-05], f(x) = 1.2498783638241633, grad_norm = 1.1179797048373055, alpha = 2.0530310231465696e-07
Iteração 475: x = [1.00009752e+00 4.87583006e-05], f(x) = 1.249878107220271, grad_norm = 1.1179795900749545, alpha = 2.0530310231465696e-07
Iteração 476: x = [1.00009772e+00 4.88609471e-05], f(x) = 1.2498778506164312, grad_norm = 1.1179794753126155, alpha = 2.0530310231465696e-07
Iteração 477: x = [1.00009793e+00 4.89635937e-05], f(x) = 1.249877594012644, grad_norm = 1.1179793605502881, alpha = 2.0530310231465696e-07
Iteração 478: x = [1.00009813e+00 4.90662402e-05], f(x) = 1.2498773374089098, grad_norm = 1.1179792457879727, alpha = 2.0530310231465696e-07
Iteração 479: x = [1.00009834e+00 4.91688867e-05], f(x) = 1.2498770808052282, grad_norm = 1.117979131025669, alpha = 2.0530310231465696e-07
Iteração 480: x = [1.00009854e+00 4.92715332e-05], f(x) = 1.2498768242015992, grad_norm = 1.117979016263377, alpha = 2.0530310231465696e-07
Iteração 481: x = [1.00009875e+00 4.93741797e-05], f(x) = 1.249876567598023, grad_norm = 1.1179789015010968, alpha = 2.0530310231465696e-07
Iteração 482: x = [1.00009895e+00 4.94768262e-05], f(x) = 1.249876310994499, grad_norm = 1.1179787867388284, alpha = 2.0530310231465696e-07
Iteração 483: x = [1.00009916e+00 4.95794727e-05], f(x) = 1.2498760543910281, grad_norm = 1.1179786719765719, alpha = 2.0530310231465696e-07
Iteração 484: x = [1.00009936e+00 4.96821191e-05], f(x) = 1.2498757977876098, grad_norm = 1.117978557214327, alpha = 2.0530310231465696e-07
Iteração 485: x = [1.00009957e+00 4.97847656e-05], f(x) = 1.2498755411842442, grad_norm = 1.117978442452094, alpha = 2.0530310231465696e-07
Iteração 486: x = [1.00009977e+00 4.98874120e-05], f(x) = 1.2498752845809311, grad_norm = 1.1179783276898727, alpha = 2.0530310231465696e-07
Iteração 487: x = [1.00009998e+00 4.99900584e-05], f(x) = 1.249875027977671, grad_norm = 1.117978212927663, alpha = 2.0530310231465696e-07
Iteração 488: x = [1.00010019e+00 5.00927049e-05], f(x) = 1.2498747713744633, grad_norm = 1.1179780981654655, alpha = 2.0530310231465696e-07
Iteração 489: x = [1.00010039e+00 5.01953513e-05], f(x) = 1.2498745147713086, grad_norm = 1.1179779834032795, alpha = 2.0530310231465696e-07
Iteração 490: x = [1.00010060e+00 5.02979977e-05], f(x) = 1.2498742581682063, grad_norm = 1.1179778686411053, alpha = 2.0530310231465696e-07
Iteração 491: x = [1.00010080e+00 5.04006441e-05], f(x) = 1.249874001565157, grad_norm = 1.1179777538789428, alpha = 2.0530310231465696e-07
Iteração 492: x = [1.00010101e+00 5.05032904e-05], f(x) = 1.2498737449621602, grad_norm = 1.1179776391167924, alpha = 2.0530310231465696e-07
Iteração 493: x = [1.00010121e+00 5.06059368e-05], f(x) = 1.249873488359216, grad_norm = 1.1179775243546537, alpha = 2.0530310231465696e-07
Iteração 494: x = [1.00010142e+00 5.07085832e-05], f(x) = 1.2498732317563244, grad_norm = 1.1179774095925266, alpha = 2.0530310231465696e-07
Iteração 495: x = [1.00010162e+00 5.08112295e-05], f(x) = 1.2498729751534854, grad_norm = 1.1179772948304112, alpha = 2.0530310231465696e-07
Iteração 496: x = [1.00010183e+00 5.09138758e-05], f(x) = 1.2498727185506995, grad_norm = 1.1179771800683078, alpha = 2.0530310231465696e-07
Iteração 497: x = [1.00010203e+00 5.10165222e-05], f(x) = 1.249872461947966, grad_norm = 1.1179770653062162, alpha = 2.0530310231465696e-07
Iteração 498: x = [1.00010224e+00 5.11191685e-05], f(x) = 1.249872205345285, grad_norm = 1.1179769505441361, alpha = 2.0530310231465696e-07
Iteração 499: x = [1.00010244e+00 5.12218148e-05], f(x) = 1.249871948742657, grad_norm = 1.117976835782068, alpha = 2.0530310231465696e-07
Iteração 500: x = [1.00010265e+00 5.13244611e-05], f(x) = 1.2498716921400816, grad_norm = 1.1179767210200118, alpha = 2.0530310231465696e-07
Iteração 501: x = [1.00010285e+00 5.14271074e-05], f(x) = 1.249871435537559, grad_norm = 1.117976606257967, alpha = 2.0530310231465696e-07
Iteração 502: x = [1.00010306e+00 5.15297536e-05], f(x) = 1.2498711789350891, grad_norm = 1.1179764914959345, alpha = 2.0530310231465696e-07
Iteração 503: x = [1.00010326e+00 5.16323999e-05], f(x) = 1.2498709223326716, grad_norm = 1.1179763767339135, alpha = 2.0530310231465696e-07
Iteração 504: x = [1.00010347e+00 5.17350461e-05], f(x) = 1.249870665730307, grad_norm = 1.117976261971904, alpha = 2.0530310231465696e-07
Iteração 505: x = [1.00010368e+00 5.18376924e-05], f(x) = 1.2498704091279949, grad_norm = 1.1179761472099066, alpha = 2.0530310231465696e-07
Iteração 506: x = [1.00010388e+00 5.19403386e-05], f(x) = 1.2498701525257354, grad_norm = 1.1179760324479209, alpha = 2.0530310231465696e-07
Iteração 507: x = [1.00010409e+00 5.20429848e-05], f(x) = 1.2498698959235288, grad_norm = 1.117975917685947, alpha = 2.0530310231465696e-07
Iteração 508: x = [1.00010429e+00 5.21456310e-05], f(x) = 1.2498696393213748, grad_norm = 1.117975802923985, alpha = 2.0530310231465696e-07
Iteração 509: x = [1.00010450e+00 5.22482772e-05], f(x) = 1.2498693827192735, grad_norm = 1.1179756881620346, alpha = 2.0530310231465696e-07
Iteração 510: x = [1.00010470e+00 5.23509234e-05], f(x) = 1.249869126117225, grad_norm = 1.117975573400096, alpha = 2.0530310231465696e-07
Iteração 511: x = [1.00010491e+00 5.24535696e-05], f(x) = 1.2498688695152294, grad_norm = 1.1179754586381694, alpha = 2.0530310231465696e-07
Iteração 512: x = [1.00010511e+00 5.25562158e-05], f(x) = 1.249868612913286, grad_norm = 1.1179753438762545, alpha = 2.0530310231465696e-07
Iteração 513: x = [1.00010532e+00 5.26588619e-05], f(x) = 1.2498683563113957, grad_norm = 1.1179752291143512, alpha = 2.0530310231465696e-07
Iteração 514: x = [1.00010552e+00 5.27615081e-05], f(x) = 1.2498680997095577, grad_norm = 1.1179751143524599, alpha = 2.0530310231465696e-07
Iteração 515: x = [1.00010573e+00 5.28641542e-05], f(x) = 1.2498678431077723, grad_norm = 1.11797499959058, alpha = 2.0530310231465696e-07
Iteração 516: x = [1.00010593e+00 5.29668003e-05], f(x) = 1.2498675865060398, grad_norm = 1.117974884828712, alpha = 2.0530310231465696e-07
Iteração 517: x = [1.00010614e+00 5.30694464e-05], f(x) = 1.24986732990436, grad_norm = 1.117974770066856, alpha = 2.0530310231465696e-07
Iteração 518: x = [1.00010634e+00 5.31720925e-05], f(x) = 1.2498670733027328, grad_norm = 1.1179746553050118, alpha = 2.0530310231465696e-07
Iteração 519: x = [1.00010655e+00 5.32747386e-05], f(x) = 1.2498668167011584, grad_norm = 1.1179745405431794, alpha = 2.0530310231465696e-07
Iteração 520: x = [1.00010675e+00 5.33773847e-05], f(x) = 1.2498665600996366, grad_norm = 1.1179744257813586, alpha = 2.0530310231465696e-07
Iteração 521: x = [1.00010696e+00 5.34800308e-05], f(x) = 1.2498663034981676, grad_norm = 1.1179743110195497, alpha = 2.0530310231465696e-07
Iteração 522: x = [1.00010717e+00 5.35826769e-05], f(x) = 1.2498660468967513, grad_norm = 1.1179741962577525, alpha = 2.0530310231465696e-07
Iteração 523: x = [1.00010737e+00 5.36853229e-05], f(x) = 1.2498657902953876, grad_norm = 1.117974081495967, alpha = 2.0530310231465696e-07
Iteração 524: x = [1.00010758e+00 5.37879689e-05], f(x) = 1.2498655336940767, grad_norm = 1.1179739667341935, alpha = 2.0530310231465696e-07
Iteração 525: x = [1.00010778e+00 5.38906150e-05], f(x) = 1.2498652770928182, grad_norm = 1.1179738519724318, alpha = 2.0530310231465696e-07
Iteração 526: x = [1.00010799e+00 5.39932610e-05], f(x) = 1.2498650204916124, grad_norm = 1.1179737372106817, alpha = 2.0530310231465696e-07
Iteração 527: x = [1.00010819e+00 5.40959070e-05], f(x) = 1.2498647638904594, grad_norm = 1.1179736224489434, alpha = 2.0530310231465696e-07
Iteração 528: x = [1.0001084e+00 5.4198553e-05], f(x) = 1.249864507289359, grad_norm = 1.1179735076872168, alpha = 2.0530310231465696e-07
Iteração 529: x = [1.0001086e+00 5.4301199e-05], f(x) = 1.2498642506883113, grad_norm = 1.117973392925502, alpha = 2.0530310231465696e-07
Iteração 530: x = [1.00010881e+00 5.44038450e-05], f(x) = 1.2498639940873162, grad_norm = 1.117973278163799, alpha = 2.0530310231465696e-07
Iteração 531: x = [1.00010901e+00 5.45064909e-05], f(x) = 1.2498637374863741, grad_norm = 1.117973163402108, alpha = 2.0530310231465696e-07
Iteração 532: x = [1.00010922e+00 5.46091369e-05], f(x) = 1.2498634808854845, grad_norm = 1.1179730486404287, alpha = 2.0530310231465696e-07
Iteração 533: x = [1.00010942e+00 5.47117828e-05], f(x) = 1.2498632242846477, grad_norm = 1.117972933878761, alpha = 2.0530310231465696e-07
Iteração 534: x = [1.00010963e+00 5.48144288e-05], f(x) = 1.2498629676838635, grad_norm = 1.1179728191171052, alpha = 2.0530310231465696e-07
Iteração 535: x = [1.00010983e+00 5.49170747e-05], f(x) = 1.249862711083132, grad_norm = 1.1179727043554613, alpha = 2.0530310231465696e-07
Iteração 536: x = [1.00011004e+00 5.50197206e-05], f(x) = 1.249862454482453, grad_norm = 1.117972589593829, alpha = 2.0530310231465696e-07
Iteração 537: x = [1.00011024e+00 5.51223665e-05], f(x) = 1.2498621978818267, grad_norm = 1.1179724748322084, alpha = 2.0530310231465696e-07
Iteração 538: x = [1.00011045e+00 5.52250124e-05], f(x) = 1.249861941281253, grad_norm = 1.1179723600705997, alpha = 2.0530310231465696e-07
Iteração 539: x = [1.00011066e+00 5.53276583e-05], f(x) = 1.2498616846807322, grad_norm = 1.1179722453090029, alpha = 2.0530310231465696e-07
Iteração 540: x = [1.00011086e+00 5.54303042e-05], f(x) = 1.249861428080264, grad_norm = 1.1179721305474177, alpha = 2.0530310231465696e-07
Iteração 541: x = [1.00011107e+00 5.55329500e-05], f(x) = 1.2498611714798487, grad_norm = 1.1179720157858442, alpha = 2.0530310231465696e-07
Iteração 542: x = [1.00011127e+00 5.56355959e-05], f(x) = 1.249860914879486, grad_norm = 1.1179719010242828, alpha = 2.0530310231465696e-07
Iteração 543: x = [1.00011148e+00 5.57382417e-05], f(x) = 1.249860658279176, grad_norm = 1.117971786262733, alpha = 2.0530310231465696e-07
Iteração 544: x = [1.00011168e+00 5.58408875e-05], f(x) = 1.2498604016789185, grad_norm = 1.1179716715011951, alpha = 2.0530310231465696e-07
Iteração 545: x = [1.00011189e+00 5.59435334e-05], f(x) = 1.249860145078714, grad_norm = 1.1179715567396689, alpha = 2.0530310231465696e-07
Iteração 546: x = [1.00011209e+00 5.60461792e-05], f(x) = 1.2498598884785617, grad_norm = 1.1179714419781543, alpha = 2.0530310231465696e-07
Iteração 547: x = [1.0001123e+00 5.6148825e-05], f(x) = 1.2498596318784623, grad_norm = 1.1179713272166516, alpha = 2.0530310231465696e-07
Iteração 548: x = [1.00011250e+00 5.62514707e-05], f(x) = 1.2498593752784155, grad_norm = 1.1179712124551608, alpha = 2.0530310231465696e-07
Iteração 549: x = [1.00011271e+00 5.63541165e-05], f(x) = 1.2498591186784214, grad_norm = 1.1179710976936816, alpha = 2.0530310231465696e-07
Iteração 550: x = [1.00011291e+00 5.64567623e-05], f(x) = 1.24985886207848, grad_norm = 1.1179709829322142, alpha = 2.0530310231465696e-07
Iteração 551: x = [1.00011312e+00 5.65594080e-05], f(x) = 1.2498586054785914, grad_norm = 1.1179708681707587, alpha = 2.0530310231465696e-07
Iteração 552: x = [1.00011332e+00 5.66620538e-05], f(x) = 1.2498583488787554, grad_norm = 1.117970753409315, alpha = 2.0530310231465696e-07
Iteração 553: x = [1.00011353e+00 5.67646995e-05], f(x) = 1.2498580922789722, grad_norm = 1.117970638647883, alpha = 2.0530310231465696e-07
Iteração 554: x = [1.00011373e+00 5.68673453e-05], f(x) = 1.2498578356792414, grad_norm = 1.1179705238864628, alpha = 2.0530310231465696e-07
Iteração 555: x = [1.00011394e+00 5.69699910e-05], f(x) = 1.2498575790795636, grad_norm = 1.1179704091250544, alpha = 2.0530310231465696e-07
